0 132.8241448802578 122.54417434092537
1 131.54239716403663 123.16658169791305
2 130.8538952007002 121.64843265212477
3 131.09423768046628 121.98245413211495
4 131.83213459125193 120.51000545329859
5 131.9242366455568 119.78513568949609
6 131.16936694203991 121.6813155042073
7 133.18009972771063 120.5720312439102
8 130.94456992944725 122.47396845439079
9 131.39187511248917 120.97909072106165
10 131.0784171683565 121.95873944238161
11 129.70693282499138 124.31894943894537
12 129.03502053823001 122.16543735828105
13 128.76327676626306 122.90615730308195
14 127.44457721698433 118.58445782567469
15 127.23454714080421 121.03179114933874
16 128.07730640644252 122.70474299750776
17 127.95433217406554 123.07682964608236
18 130.65529067538614 122.27451550343895
19 129.48328154608896 123.13171578238718
20 132.615403883946 120.64358042198967
21 130.86155561132193 123.49410085129185
22 129.49203008117865 122.74993351308643
23 129.0348812586397 122.20619140458317
24 128.95250867933214 119.756335259738
25 130.2048434714311 122.44142796487745
26 129.4207067194768 122.7347407083314
27 128.652369567528 123.1147817851359
28 129.17069458122694 119.20500111198191
29 128.66473691161912 122.1022890532505
30 130.01290122136203 120.80679719491036
31 128.41007953409047 125.62239662304944
32 129.7542591514104 123.57147164636152
33 129.96081204535602 124.00470368600782
34 128.34736960771556 124.72408968417756
35 129.11329544126767 124.47772180228117
36 130.17827824288383 124.09593508632088
37 128.74559061256366 123.04847383206953
38 126.94593891422846 122.06998862549733
39 126.8304679056842 125.192091251694
40 126.1544266936437 123.37847603398541
41 126.52648544232747 124.04421592075283
42 125.45871428272955 121.52801566437554
43 126.18194610808712 122.790318409521
44 126.40107859057045 126.68507876408063
45 127.35826670297035 123.9446333202315
46 127.31094126338417 124.0772578845174
47 127.74575665377654 124.86093667667569
48 129.09874548182995 125.57199931803899
49 128.91855947098156 123.42332880553249
50 126.79603528975844 123.06430593759836
51 128.6826403131073 123.53989148304245
52 128.54594348734344 124.55816565729376
53 126.95362491929117 125.01938389369315
54 128.22090788288767 121.94626696329863
55 128.98785476615308 121.68011711702081
56 129.07243955027968 120.4396242572976
57 129.83013578023417 119.76297120807362
58 129.46072888336562 120.31460282993527
59 127.77653413226102 120.49741171359187
60 126.46935986444814 121.3867951433779
61 127.14582552468403 121.76638603582393
62 127.44441531833434 121.17620331791335
63 127.62153019186107 120.17424032651144
64 126.38082219287298 119.0569859110986
65 125.97214034197742 118.50884579918932
66 126.86477228705144 119.45072986327858
67 126.9905674971123 118.97248822385637
68 126.48532502438724 119.25079658887165
69 125.58624002063328 121.43575494330298
70 125.33904687317232 120.93219955824512
71 126.93331225135418 120.27707358637542
72 127.80010799387662 121.08759799346308
73 128.005608520921 121.52909835105669
74 128.99164800869056 121.83045380949781
75 126.98642350694581 124.6258276153917
76 127.37790560735519 121.81647829447883
77 127.28535794907043 118.4587218959303
78 127.06446668320183 119.60408832857536
79 127.31879002563505 120.00184071312049
80 128.0039695181623 119.46747184503695
81 128.3564307976917 118.78514576274841
82 127.19725999673668 121.58775020290744
83 126.47497143613509 122.07105744484153
84 126.76585511534182 121.94937257275157
85 126.3694182410764 120.77265031811987
86 128.68344764762617 120.1122949687545
87 127.87700005747803 120.10478640384713
88 128.42146292125824 121.83656900108483
89 128.1159179055527 123.6968328643161
90 128.25511237520493 121.4923611543579
91 128.28152160690138 122.95813365319495
92 127.67902912189146 121.96740116426292
93 128.20003554840207 120.72939373661626
94 127.9713779230405 122.23006676144709
95 128.56060247997897 120.66722401453285
96 127.11478364480331 121.1192940472296
97 128.00952764720523 122.19113896676595
98 126.83695647494184 120.77839645166574
99 127.06539529110916 120.73177578594698
100 128.7980295097916 123.06715584753354
101 127.39035365480959 120.05646984089381
102 129.36656238968783 121.05175291859129
103 129.81332920326122 121.61061351157448
104 130.86818542022058 119.97584334409805
105 130.70879968485997 120.01679088536952
106 129.9042280494035 121.38438357831976
107 130.59050999591625 121.96690628927365
108 129.6321872815398 120.2684834785851
109 131.16091902246052 121.46438338067838
110 130.07430117461956 123.67317423791388
111 129.7890297357947 122.01188291451717
112 129.11373551676587 124.55879783214948
113 130.12705187660077 122.47937577284614
114 129.32116469443008 122.08822556250271
115 130.28409331511955 121.28683842723109
116 130.75232970868456 121.119115100371
117 132.274703208343 121.32265105611492
118 129.14834835928855 123.95011016176505
119 129.97864306023286 120.1966624073055
120 129.5898231420175 120.23555370962902
121 128.91075160825937 119.94832029651383
122 131.27803990139114 121.11146461655926
123 129.8013699333075 122.14385430979809
124 130.5274052068794 122.53638011563226
125 129.7968759707377 121.87054352454271
126 130.32066911148394 121.782805504706
127 130.53723787885053 121.49597883205467
128 129.7254770703331 118.34488289934251
129 131.49139272639644 118.63128707740344
130 130.88933655252998 121.14255272339398
131 130.76236542129976 120.58071374585532
132 129.617167845884 120.39667919318603
133 129.0153147042002 118.73713780781816
134 129.41976396438838 116.54383502638495
135 127.83887280837274 116.30966516005833
136 127.31423178127417 119.54901555037708
137 127.62243489097403 120.0029323019076
138 128.83201359266292 119.36615729416144
139 127.59364349744345 121.01968807545265
140 127.9488125937105 120.39391242009887
141 126.93569365335125 118.73885496151331
142 126.56509410285759 119.56975923668813
143 126.83060044915479 118.27897044933673
144 129.9718470247845 117.15183131081531
145 128.63137983346172 118.82136717491028
146 130.35906464713003 118.43876425698045
147 129.11812401594568 121.10770639108529
148 127.8493741757714 121.35440555756531
149 127.72626307202347 120.42223131201865
150 125.76402905213416 120.94000563569796
151 125.07755653130596 119.18763888999058
152 123.99560478354584 118.36132588973234
153 125.8509441503698 118.48372664730888
154 124.50729021045595 119.62070910864773
155 124.13634372933464 117.29669917680624
156 126.05215400309558 121.06776214720804
157 126.81956212639267 120.14855243582178
158 126.17573878016611 120.5206128814942
159 126.48845090447494 120.0995436097819
160 126.43794052712104 122.03035904134194
161 126.25541274763887 120.7423367840191
162 126.53957579659499 119.21750948329483
163 126.02895267645317 118.81919114768834
164 126.30480587189311 119.30029088249228
165 126.56530053516803 120.13194235086056
166 126.30632853258811 119.0570571921387
167 126.87148181684518 119.28797035794716
168 128.39930094633706 119.9534877920866
169 127.61458077697395 120.38506675906399
170 127.1265534700022 122.43903487050562
171 128.47999578427118 120.92221512115253
172 127.81027612938891 121.94830791744533
173 126.90402114608622 121.86105960985913
174 126.79534467540574 123.49025021995442
175 127.38070813946206 122.37108576263225
176 128.0671064973809 121.05732210002492
177 128.54975926210955 122.87001909713314
178 128.83895615252152 120.72488334162853
179 129.10639925668 119.14475368016457
180 130.1501540515884 118.30000178427022
181 130.95344601349132 118.9471311496444
