132.8241448802578, 122.5441743409254
131.5423971640366, 123.1665816979130
130.8538952007002, 121.6484326521248
131.0942376804663, 121.9824541321150
131.8321345912519, 120.5100054532986
131.9242366455568, 119.7851356894961
131.1693669420399, 121.6813155042073
133.1800997277106, 120.5720312439102
130.9445699294473, 122.4739684543908
131.3918751124892, 120.9790907210616
131.0784171683565, 121.9587394423816
129.7069328249914, 124.3189494389454
129.0350205382300, 122.1654373582810
128.7632767662631, 122.9061573030819
127.4445772169843, 118.5844578256747
127.2345471408042, 121.0317911493387
128.0773064064425, 122.7047429975078
127.9543321740655, 123.0768296460824
130.6552906753862, 122.2745155034389
129.4832815460890, 123.1317157823872
132.6154038839460, 120.6435804219897
130.8615556113219, 123.4941008512918
129.4920300811786, 122.7499335130864
129.0348812586397, 122.2061914045832
128.9525086793321, 119.7563352597380
130.2048434714311, 122.4414279648774
129.4207067194768, 122.7347407083314
128.6523695675280, 123.1147817851359
129.1706945812269, 119.2050011119819
128.6647369116191, 122.1022890532505
130.0129012213620, 120.8067971949104
128.4100795340905, 125.6223966230494
129.7542591514104, 123.5714716463615
129.9608120453560, 124.0047036860078
128.3473696077156, 124.7240896841775
129.1132954412677, 124.4777218022812
130.1782782428839, 124.0959350863209
128.7455906125637, 123.0484738320695
126.9459389142285, 122.0699886254973
126.8304679056842, 125.1920912516940
126.1544266936437, 123.3784760339854
126.5264854423275, 124.0442159207528
125.4587142827296, 121.5280156643755
126.1819461080871, 122.7903184095210
126.4010785905704, 126.6850787640806
127.3582667029704, 123.9446333202315
127.3109412633842, 124.0772578845174
127.7457566537766, 124.8609366766757
129.0987454818300, 125.5719993180390
128.9185594709815, 123.4233288055325
126.7960352897584, 123.0643059375984
128.6826403131073, 123.5398914830425
128.5459434873434, 124.5581656572938
126.9536249192912, 125.0193838936931
128.2209078828877, 121.9462669632986
128.9878547661531, 121.6801171170208
129.0724395502797, 120.4396242572976
129.8301357802342, 119.7629712080736
129.4607288833656, 120.3146028299353
127.7765341322610, 120.4974117135919
126.4693598644481, 121.3867951433779
127.1458255246840, 121.7663860358239
127.4444153183343, 121.1762033179133
127.6215301918611, 120.1742403265114
126.3808221928730, 119.0569859110986
125.9721403419774, 118.5088457991893
126.8647722870514, 119.4507298632786
126.9905674971123, 118.9724882238564
126.4853250243873, 119.2507965888717
125.5862400206333, 121.4357549433030
125.3390468731723, 120.9321995582451
126.9333122513542, 120.2770735863754
127.8001079938766, 121.0875979934631
128.0056085209210, 121.5290983510567
128.9916480086906, 121.8304538094978
126.9864235069458, 124.6258276153917
127.3779056073552, 121.8164782944788
127.2853579490704, 118.4587218959303
127.0644666832018, 119.6040883285753
127.3187900256351, 120.0018407131205
128.0039695181623, 119.4674718450370
128.3564307976917, 118.7851457627484
127.1972599967367, 121.5877502029074
126.4749714361351, 122.0710574448415
126.7658551153418, 121.9493725727516
126.3694182410764, 120.7726503181199
128.6834476476262, 120.1122949687545
127.8770000574780, 120.1047864038471
128.4214629212582, 121.8365690010848
128.1159179055527, 123.6968328643161
128.2551123752050, 121.4923611543579
128.2815216069014, 122.9581336531949
127.6790291218915, 121.9674011642629
128.2000355484021, 120.7293937366162
127.9713779230405, 122.2300667614471
128.5606024799790, 120.6672240145328
127.1147836448033, 121.1192940472296
128.0095276472052, 122.1911389667659
126.8369564749418, 120.7783964516658
127.0653952911092, 120.7317757859470
128.7980295097916, 123.0671558475335
127.3903536548096, 120.0564698408938
129.3665623896878, 121.0517529185913
129.8133292032612, 121.6106135115745
130.8681854202206, 119.9758433440981
130.7087996848599, 120.0167908853695
129.9042280494035, 121.3843835783198
130.5905099959162, 121.9669062892737
129.6321872815398, 120.2684834785851
131.1609190224605, 121.4643833806784
130.0743011746196, 123.6731742379139
129.7890297357947, 122.0118829145172
129.1137355167659, 124.5587978321495
130.1270518766008, 122.4793757728462
129.3211646944301, 122.0882255625027
130.2840933151195, 121.2868384272311
130.7523297086845, 121.1191151003710
132.2747032083430, 121.3226510561149
129.1483483592885, 123.9501101617650
129.9786430602329, 120.1966624073055
129.5898231420175, 120.2355537096290
128.9107516082593, 119.9483202965138
131.2780399013911, 121.1114646165593
129.8013699333075, 122.1438543097981
130.5274052068794, 122.5363801156323
129.7968759707377, 121.8705435245427
130.3206691114839, 121.7828055047060
130.5372378788506, 121.4959788320547
129.7254770703331, 118.3448828993425
131.4913927263964, 118.6312870774035
130.8893365525300, 121.1425527233940
130.7623654212998, 120.5807137458553
129.6171678458840, 120.3966791931860
129.0153147042002, 118.7371378078182
129.4197639643884, 116.5438350263850
127.8388728083728, 116.3096651600583
127.3142317812742, 119.5490155503771
127.6224348909740, 120.0029323019076
128.8320135926629, 119.3661572941615
127.5936434974435, 121.0196880754526
127.9488125937105, 120.3939124200989
126.9356936533513, 118.7388549615133
126.5650941028576, 119.5697592366881
126.8306004491548, 118.2789704493367
129.9718470247845, 117.1518313108153
128.6313798334617, 118.8213671749103
130.3590646471301, 118.4387642569805
129.1181240159457, 121.1077063910853
127.8493741757714, 121.3544055575653
127.7262630720235, 120.4222313120187
125.7640290521342, 120.9400056356980
125.0775565313059, 119.1876388899906
123.9956047835458, 118.3613258897323
125.8509441503698, 118.4837266473089
124.5072902104559, 119.6207091086477
124.1363437293346, 117.2966991768062
126.0521540030956, 121.0677621472081
126.8195621263927, 120.1485524358218
126.1757387801661, 120.5206128814942
126.4884509044749, 120.0995436097819
126.4379405271210, 122.0303590413419
126.2554127476389, 120.7423367840191
126.5395757965950, 119.2175094832948
126.0289526764532, 118.8191911476883
126.3048058718931, 119.3002908824923
126.5653005351680, 120.1319423508606
126.3063285325881, 119.0570571921387
126.8714818168452, 119.2879703579472
128.3993009463371, 119.9534877920866
127.6145807769740, 120.3850667590640
127.1265534700022, 122.4390348705056
128.4799957842712, 120.9222151211525
127.8102761293889, 121.9483079174453
126.9040211460862, 121.8610596098591
126.7953446754057, 123.4902502199544
127.3807081394620, 122.3710857626322
128.0671064973809, 121.0573221000249
128.5497592621096, 122.8700190971332
128.8389561525215, 120.7248833416285
129.1063992566800, 119.1447536801646
130.1501540515884, 118.3000017842702
130.9534460134913, 118.9471311496444
131.6591299348427, 119.2753366490698
129.7482995505790, 118.8802233530850
128.6979614366088, 119.1946652676469
131.3641232118045, 119.4982892888558
130.0734860814663, 122.1260634898139
127.6242999264468, 119.4600328490566
127.5616758146629, 120.5383986160367
129.8203158175219, 119.9081096184580
127.6719049929335, 122.3662612495797
126.9040663274993, 120.5510576575518
126.5711564895340, 119.9081922712732
127.5817698521338, 117.7319384177256
128.7045058623243, 119.7710133934991
129.8275625636647, 118.8643909407778
128.3635434887421, 119.1010771086753
128.9548448148834, 117.5966797869607
128.0551969431712, 119.4715728666051
128.2774831497973, 119.9507782022919
